RIC,Date,Revenue,Net Income Incl Extra Before Distributions,Total Assets,Total Debt,Enterprise Value (Daily Time Series),Company Market Cap,Full-Time Employees,Free Float (Percent),CO2 Equivalent Emissions Total,"CO2 Equivalent Emissions Direct, Scope 1","CO2 Equivalent Emissions Indirect, Scope 2","CO2 Equivalent Emissions Indirect, Scope 3",CO2 Estimation Method,Total CO2 Equivalent Emissions To Revenues USD in million,Energy Use Total,Water Withdrawal Total,Waste Total,Waste Recycled Total,Hazardous Waste,Non-Hazardous Waste,Environmental Pillar Score,Emissions Score,Resource Use Score,Environmental Innovation Score,ESG Score,ESG Combined Score,ESG Reporting Scope,GRI Report Guidelines,ESG Period Last Update Date
SYN1661.X,2023-12-31,18810167578.20155,-289148227.4178414,3499094503.2878203,500402318.2275976,11474066151.985394,8798849102.281633,61048.0,70.35731915077677,0.0,0.0,0.0,1015664.5007301458,,0.0,5209080.766129642,8582713.567499649,3838.013627709364,3730.642185594145,90.36625234690308,3747.647375362461,52.28838639042372,76.73111864149467,56.54313211866603,49.995852205635686,69.84166932220195,66.23449010642692,100.0,TRUE,2023-11-30
SYN1661.X,2022-12-31,18233986278.702835,-280291219.5932843,3391912426.9138923,485074307.09798527,11122599727.324371,8529328254.645972,61048.0,70.35731915077677,70748.27825031946,50370.70780327284,20377.570447046626,983409.6663965505,,3.8800225671417192,5043654.055812363,4428133.981781254,3716.1284051355187,3488.949004477311,485.3769196563464,3230.7514854791725,52.28838639042372,76.73111864149467,56.54313211866603,49.995852205635686,69.84166932220195,66.23449010642692,100.0,TRUE,2022-11-30
SYN1661.X,2021-12-31,17109109806.5193,-262999718.24734026,3182661283.119907,455149491.5927455,10436433216.527136,8003143769.776212,61048.0,70.35731915077677,65511.65350167049,30506.004381341896,35005.64912032859,910619.9459330769,,3.829050970069042,4670334.389164906,4560930.465911015,3441.069132220956,538.5484981781287,281.6694000607177,3159.3997321602383,,,,,,,,,
SYN1662.X,2025-12-31,564480809.9050097,66171032.02079875,1088342904.5655842,71632094.2781035,1180144963.0375454,1023526586.8736752,18337.0,98.41150604127905,51157.88088042805,45886.07832190581,5271.802558522241,5659515.694386034,Reported,90.62820202698626,391853.5310033247,298945.8547316358,,,,,0.0,33.40016060408749,8.745596747073307,1.8560619070480016,23.107354653069592,23.107354653069592,90.07282455264993,,2025-11-30
SYN1662.X,2024-12-31,552278785.6076516,64740654.71419922,1064816885.0227741,70083668.64606272,1154634516.516233,1001401660.6354808,18337.0,98.41150604127905,48647.73268777224,26549.57302233487,22098.159665437368,5381821.957916092,Reported,88.0854632760282,372626.57289431314,381505.8245127457,,,,,0.0,33.40016060408749,8.745596747073307,1.8560619070480016,23.107354653069592,23.107354653069592,90.07282455264993,,2024-11-30
SYN1662.X,,,58901586.97039579,968779272.2763267,63762705.55470738,1050496101.6201395,911083572.8586301,18337.0,98.41150604127905,51845.02880271969,24680.73961026247,27164.289192457218,5735533.785511895,,,397116.8713731286,397203.25966512866,,,,,0.0,33.40016060408749,8.745596747073307,1.8560619070480016,23.107354653069592,23.107354653069592,90.07282455264993,,2023-11-30
SYN1662.X,2022-12-31,497309919.97332805,58296951.92712326,958834584.4106376,63108170.28299015,1039712576.2767569,901731141.3905758,18337.0,98.41150604127905,55857.53021969761,17254.38640645216,38603.14381324545,6179430.4902290115,Reported,112.31935655474837,427851.3901088368,358322.3862260177,,,,,0.0,33.40016060408749,8.745596747073307,1.8560619070480016,23.107354653069592,23.107354653069592,90.07282455264993,,2022-11-30
SYN1662.X,2021-12-31,470975784.2516861,55209943.640038945,908061255.6143246,59766392.74220455,984656501.5927076,853981620.803727,18337.0,98.41150604127905,56803.29011248615,44084.49251855014,12718.797593936015,6284058.415863152,,120.60766606660796,435095.6181161838,271621.3866374581,,,,,0.0,33.40016060408749,8.745596747073307,1.8560619070480016,23.107354653069592,23.107354653069592,90.07282455264993,,2021-11-30
SYN1663.X,2026-12-31,2052208664.2267323,2344662170.838386,24756641367.239693,14417498094.526743,3944470788.8555794,2653124807.2506084,4588.0,68.49517518560035,57691.673485753614,25305.96168472461,32385.711801029003,2286299.507568862,,28.11199196817138,,,3194.3272474260652,1618.8876865873458,154.12573284804984,3040.2015145780156,86.41297967000752,79.69011717493082,51.6671395827959,63.37283979082608,68.50413838828949,68.50413838828949,,TRUE,2026-11-30
SYN1663.X,,,2324491106.134407,24543660656.806156,14293464751.663448,3910536614.2463174,2630300046.899036,4588.0,68.49517518560035,52006.2181898854,23678.198759036306,28328.019430849094,2060987.0342453385,Reported,,,,2879.5295709450843,2739.9368909370946,374.66914685362985,2504.8604240914547,86.41297967000752,79.69011717493082,51.6671395827959,63.37283979082608,68.50413838828949,68.50413838828949,,TRUE,2025-11-30
SYN1663.X,,,2122080008.7772443,22406457690.705112,13048824203.121452,3570016486.9564896,2401259842.1564136,4588.0,68.49517518560035,55534.36362109012,26151.21461226023,29383.149008829885,2200806.1220723987,Reported,,,,3074.8792705262904,1891.9297756660021,199.34197551243145,2875.537295013859,86.41297967000752,79.69011717493082,51.6671395827959,63.37283979082608,68.50413838828949,68.50413838828949,,TRUE,2024-11-30
SYN1663.X,2023-12-31,1760089976.7106187,2010914610.0015025,21232692896.712143,12365260086.738121,3383000773.709577,2275469576.5616193,4588.0,68.49517518560035,59091.80979040046,18010.81490594131,41080.99488445915,2341786.387224621,Reported,33.57317556051051,,,3271.8513211409368,3023.101006523778,208.8215498557541,3063.0297712851825,86.41297967000752,79.69011717493082,51.6671395827959,63.37283979082608,68.50413838828949,68.50413838828949,,TRUE,2023-11-30
SYN1663.X,2022-12-31,1627692209.4562469,1859649272.4186113,19635523905.626728,11435118532.234573,3128524153.2040553,2104303843.344367,4588.0,68.49517518560035,62099.68524201505,20881.64518836102,41218.04005365403,2460987.369764209,Reported,38.151982838795,,,3438.394219473208,1482.7782903373295,440.2544736697477,2998.1397458034603,86.41297967000752,79.69011717493082,51.6671395827959,63.37283979082608,68.50413838828949,68.50413838828949,,TRUE,2022-11-30
SYN1664.X,2025-12-31,13448199070.665867,-339764319.22059816,3736190220.3846636,823977449.8017051,2232925248.2432494,1489189708.034133,14374.0,50.287230247038906,327988.17980332026,204692.60319765002,123295.57660567023,93097933.28728624,Reported,24.389003916424063,1991834.7608944774,1856684.0838667108,,,,,72.87173051830077,66.26677322961513,91.93982931540666,34.79852960095653,61.14292186836546,60.115011032698945,82.89494671528105,TRUE,2025-11-30
SYN1664.X,2024-12-31,12498573772.433899,-315772348.9000349,3472364504.1203017,765793463.4260768,2075250432.9277964,1384032711.6820652,14374.0,50.287230247038906,359725.3282572988,52840.089039080616,306885.2392182182,102106376.61371638,Reported,28.781310156418588,2184570.8391891588,2597145.6521917386,,,,,72.87173051830077,66.26677322961513,91.93982931540666,34.79852960095653,61.14292186836546,60.115011032698945,82.89494671528105,TRUE,2024-11-30
SYN1664.X,2023-12-31,12803009474.876743,-323463816.6306517,3556943092.5414033,784446381.3676778,2125798626.2493901,1417744475.7966323,14374.0,50.287230247038906,373694.2605773429,4425.431475232626,369268.82910211023,106071393.67623955,,29.188001564057302,2269402.5699677826,2046797.7801057883,,,,,72.87173051830077,66.26677322961513,91.93982931540666,34.79852960095653,61.14292186836546,60.115011032698945,82.89494671528105,TRUE,2023-11-30
SYN1664.X,2022-12-31,11993773075.405592,-303018725.58834386,3332120340.751657,734864088.5105319,1991433840.400996,1328133479.4746268,14374.0,50.287230247038906,405230.1343096298,315889.32075227465,89340.81355735511,115022706.10050212,Reported,33.786710133827185,2460916.3298624684,3000331.6378925378,,,,,72.87173051830077,66.26677322961513,91.93982931540666,34.79852960095653,61.14292186836546,60.115011032698945,82.89494671528105,TRUE,2022-11-30
SYN1664.X,2021-12-31,10930665350.140118,-276159659.1337975,3036766839.1057606,669726980.729351,1814916518.7229054,1210409978.0096433,14374.0,50.287230247038906,438193.7690639882,214379.8865629531,223813.88250103508,124379281.9109718,,40.08848089548099,2661100.7193991053,1947694.4973383986,,,,,72.87173051830077,66.26677322961513,91.93982931540666,34.79852960095653,61.14292186836546,60.115011032698945,82.89494671528105,TRUE,2021-11-30
SYN1665.X,,,1108021123.3541088,4439517022.669611,0.0,1174972632.1892881,1421996341.0460424,2172.0,49.40477905357912,1477.1423249374925,753.4042573739541,723.7380675635384,87144.33634553339,Median,,95484.15908441294,62114.827230168885,403.75436795406097,381.38258835035333,89.88846374064065,313.8659042134203,32.27753188321021,55.400260949626166,41.638082865938316,39.28875727341069,50.09906208970331,47.00860933309682,,,2025-11-30
SYN1665.X,2024-12-31,175331654.25230834,1031674446.4489899,4133618186.807606,0.0,1094012753.3283467,1324015632.084948,2172.0,49.40477905357912,1601.501332816799,1150.040221060705,451.46111175609394,94480.92336715957,Reported,9.13412549289122,103522.86672379356,126737.18485908215,437.74600963816766,416.1280746894575,63.1683775254992,374.5776321126685,32.27753188321021,55.400260949626166,41.638082865938316,39.28875727341069,50.09906208970331,47.00860933309682,,,2024-11-30
SYN1665.X,2023-12-31,173870351.9912545,1023075952.3111436,4099166532.150754,0.0,1084894700.3625093,1312980619.3538635,2172.0,49.40477905357912,1635.060737887904,410.7927879905741,1224.2679498973298,96460.7678504568,,9.40390767696925,105692.18481758199,141202.406805442,446.9189621388494,415.33736182028207,113.75904114289482,333.15992099595456,32.27753188321021,55.400260949626166,41.638082865938316,39.28875727341069,50.09906208970331,47.00860933309682,,,2023-11-30
SYN1665.X,2022-12-31,164052032.20682552,965303671.1343315,3867689874.9670763,0.0,1023631563.9013422,1238837653.37987,2172.0,49.40477905357912,1603.2570054904124,649.9509764244267,953.3060290659857,94584.4996626858,CO2,9.772856720660043,103636.35540124687,76857.71070002492,438.2258960368591,417.93926963662994,66.92027764346865,371.3056183933905,32.27753188321021,55.400260949626166,41.638082865938316,39.28875727341069,50.09906208970331,47.00860933309682,,,2022-11-30
SYN1665.X,2021-12-31,153021879.58143893,900400806.6027048,3607643052.9029346,0.0,954806982.8820697,1155543541.0726943,2172.0,49.40477905357912,1625.304071506635,475.1486065508037,1150.1554649558313,95885.17117139176,CO2,10.6213835299392,105061.50281141713,131548.20426126584,444.25212590946,381.86059414491604,119.15330196483886,325.09882394462113,32.27753188321021,55.400260949626166,41.638082865938316,39.28875727341069,50.09906208970331,47.00860933309682,,,2021-11-30
SYN1666.X,2025-12-31,31482963068.17911,232451640.43290776,4080864734.046282,0.0,2787690387.887352,4414314566.925816,52274.0,100.0,1092216.4834790623,529020.2230497651,563196.2604292972,9148919.161915429,,34.69230266267415,12231600.427509043,7677430.050087741,14737.484197178974,10695.014671445371,260.96111174528914,14476.523085433684,42.17258086685527,71.13380467537112,34.413382178294654,36.544485150634486,53.12717996468402,53.12717996468402,,TRUE,2025-11-30
SYN1666.X,2024-12-31,29986987858.180122,221406241.3433061,3886954381.190621,0.0,2655227769.791312,4204559686.263613,52274.0,100.0,0.0,0.0,0.0,10895654.309854828,Reported,0.0,14566889.00140082,8248539.085317908,17551.202537436395,8307.29623853244,3013.7181610634116,14537.484376372984,42.17258086685527,71.13380467537112,34.413382178294654,36.544485150634486,53.12717996468402,53.12717996468402,,TRUE,2024-11-30
SYN1666.X,2023-12-31,27198235895.413975,200815740.78903362,3525472537.432484,0.0,2408294943.8063655,3813540950.63437,52274.0,100.0,1177755.7401948185,514963.53629828646,662792.2038965321,9865436.22304783,Median,43.30265186035119,13189544.227881385,12486516.396778123,15891.681614225241,6960.769268713768,150.7357373382294,15740.945876887012,42.17258086685527,71.13380467537112,34.413382178294654,36.544485150634486,53.12717996468402,53.12717996468402,,TRUE,2023-11-30
SYN1666.X,2022-12-31,27071298021.609844,199878506.3573527,3509018676.6094007,0.0,2397055103.074211,3795742635.2656827,52274.0,100.0,1192128.2856304513,862128.2678219065,330000.01780854474,9985827.426010372,,44.036613415390235,13350500.6276007,2441527.1211082456,16085.61309615653,5190.821804002713,5701.757100276152,10383.855995880378,42.17258086685527,71.13380467537112,34.413382178294654,36.544485150634486,53.12717996468402,53.12717996468402,,TRUE,2022-11-30
SYN1666.X,2021-12-31,25593818781.92402,188969670.60937116,3317505796.723787,0.0,2266230229.1303015,3588581126.485473,52274.0,100.0,1374246.516210531,1093746.3322421138,280500.18396841723,11511335.413383797,Median,53.694469274788766,15390020.68677878,16016869.33968654,18542.968927889473,12407.763065174862,1067.237207806157,17475.731720083317,42.17258086685527,71.13380467537112,34.413382178294654,36.544485150634486,53.12717996468402,53.12717996468402,,TRUE,2021-11-30
SYN1667.X,2025-12-31,3569415709.4049473,71262077.25703134,1476476163.824215,307319755.3974502,1543225032.1417472,1226700017.6578786,7959.0,45.699638361848685,,,,247977.65600717015,,,3828151.6721245474,3610519.2213717448,,,,,45.94384945091478,33.67464161093407,36.14033864231088,31.98029363032967,34.751869459428036,34.751869459428036,100.0,TRUE,2025-11-30
SYN1667.X,2024-12-31,3247401230.4247313,64833176.12945817,1343276015.3047185,279594934.594458,1404003141.1849227,1116033399.0260646,7959.0,45.699638361848685,,,,265990.75136796257,,,4106228.5853266087,4547419.248887844,,,,,45.94384945091478,33.67464161093407,36.14033864231088,31.98029363032967,34.751869459428036,34.751869459428036,100.0,TRUE,2024-11-30
SYN1667.X,2023-12-31,3232313166.149279,64531948.45255203,1337034890.9654448,278295881.58409125,1397479866.6850963,1110848088.5383136,7959.0,45.699638361848685,,,,324418.6162679167,,,5008207.950390691,3565937.272463964,,,,,45.94384945091478,33.67464161093407,36.14033864231088,31.98029363032967,34.751869459428036,34.751869459428036,100.0,TRUE,2023-11-30
SYN1667.X,2022-12-31,2960145336.9018855,59098217.42940381,1224453632.53014,254862760.44581172,1279809009.2583272,1017312252.9493165,7959.0,45.699638361848685,,,,332025.7801660425,,,5125643.438997348,10593454.931560393,,,,,,,,,,,,,
SYN1667.X,2021-12-31,2779588809.006945,55493472.48299476,1149767064.3735316,239317194.30682695,1201745993.8382144,955260445.5979412,7959.0,45.699638361848685,,,,314796.4518944267,,,4859665.919512038,5301329.617338687,,,,,45.94384945091478,33.67464161093407,36.14033864231088,31.98029363032967,34.751869459428036,34.751869459428036,100.0,TRUE,2021-11-30
SYN1668.X,2025-12-31,101130468.2033614,-7124488.358965293,359849755.27897716,130148006.16742004,801699188.8048193,573239301.3619415,1444.0,83.68825254187307,286.6932298347568,72.1723874686226,214.5208423661342,144051.96152224217,,2.8348848267789153,5534.588446968725,2523.07109880865,167.60113022262857,138.8179656294198,32.77903435190621,134.82209587072236,58.81124828459079,58.93077268491407,66.76520099750444,24.126303941155797,65.74722540570806,65.74722540570806,100.0,,2025-11-30
SYN1668.X,2024-12-31,92976913.66255265,-6550082.787210509,330837187.0758537,119654938.2966208,737062900.8752737,527022389.76620984,1444.0,83.68825254187307,326.0848291855268,111.17181026927761,214.91301891624917,163844.675697067,Reported,3.5071591036997454,6295.039926063826,1998.6531833038316,190.62949603465452,177.8879327118443,37.3551592775961,153.27433675705842,58.81124828459079,58.93077268491407,66.76520099750444,24.126303941155797,65.74722540570806,65.74722540570806,100.0,,2024-11-30
SYN1668.X,2023-12-31,88012931.9068009,-6200377.788694603,313173987.72801167,113266632.77762128,697711553.8724539,498884979.9015735,1444.0,83.68825254187307,259.57392707603606,143.53059157296266,116.0433355030734,130425.58897148141,,2.9492703112186445,5011.052611034359,6089.110215760682,151.7471604730429,144.22814336065923,11.443222273200861,140.30393819984204,58.81124828459079,58.93077268491407,66.76520099750444,24.126303941155797,65.74722540570806,65.74722540570806,100.0,,2023-11-30
SYN1668.X,2022-12-31,85801326.66548884,-6044573.5481301285,305304493.80596733,110420447.86718087,680179328.8228182,486348905.7990707,1444.0,83.68825254187307,338.75604459964,243.74057092614987,95.01547367349013,170211.45818553367,,3.948144600611345,6539.656663195792,9417.977757085428,198.03710041346676,155.58170841173708,22.32663165803939,175.71046875542737,58.81124828459079,58.93077268491407,66.76520099750444,24.126303941155797,65.74722540570806,65.74722540570806,100.0,,2022-11-30
SYN1668.X,2021-12-31,81712858.40511248,-5756547.14971104,290756609.97728956,105158868.42608939,647768505.9913955,463174181.7929901,1444.0,83.68825254187307,328.4472093098963,170.7663226946487,157.68088661524763,165031.67788394366,,4.019529064587791,6340.64547367728,1348.169390187836,192.01054566421158,80.74242723973279,19.43258476293225,172.5779609012793,58.81124828459079,58.93077268491407,66.76520099750444,24.126303941155797,65.74722540570806,65.74722540570806,100.0,,2021-11-30
SYN1669.X,,,45880727.57867197,410194968.136092,154412796.08341548,510074761.5877208,1035617969.1010733,285.0,100.0,352.7957037120471,238.53287382799013,114.26282988405697,,,,8589.403536173979,12735.373611002718,,,,,19.848284951016836,27.299910966661812,29.701886924230166,0.0,26.178400067950044,26.178400067950044,100.0,,2025-11-30
SYN1669.X,,,42555383.80751324,380464853.679797,143221264.11037233,473105558.5958423,960558440.9594319,285.0,100.0,351.91128390214885,180.0597138264816,171.85157007566724,,,,8567.870851499329,9499.370981791631,,,,,19.848284951016836,27.299910966661812,29.701886924230166,0.0,26.178400067950044,26.178400067950044,100.0,,2024-11-30
SYN1669.X,2023-09-30,15438918.771108663,41573227.959718086,371683925.21696484,139915792.75777274,462186531.4499219,938389257.9906076,285.0,100.0,405.7527523289912,61.55349560836782,344.1992567206234,,Reported,26.281163748868813,9878.731767412823,2429.1451150492753,,,,,,,,,,,,,
SYN1669.X,2022-09-30,15106834.3477885,40679005.920128375,363689165.7527186,136906264.95079333,452245100.31485337,918204913.4643058,285.0,100.0,412.49966367965214,190.58873105598298,221.91093262366917,,,27.30549989383039,10042.996648203207,17470.846000800182,,,,,19.848284951016836,27.299910966661812,29.701886924230166,0.0,26.178400067950044,26.178400067950044,100.0,,2022-11-30
SYN1669.X,2021-09-30,14025212.946410589,37766464.3262351,337649694.0757815,127104029.56882063,419865187.4947691,852463139.7485746,285.0,100.0,383.2763792128645,140.2057523096347,243.07062690322982,,Reported,27.327669153925736,9331.506739747521,10886.89752709408,,,,,19.848284951016836,27.299910966661812,29.701886924230166,0.0,26.178400067950044,26.178400067950044,100.0,,2021-11-30
SYN1670.X,2026-12-31,2091072582.6727955,2559905874.130177,26749381818.939144,13525873132.110725,32823696275.94665,15362339932.682161,11910.0,65.61572158789207,,,,3348732.988416524,,,1855227.0865083707,3518758.4469425473,3390.727216035556,1111.3880324184279,327.0031612342316,3063.724054801324,70.34118383300856,52.345083848408834,59.32882189516661,55.46273998251388,55.59078899972067,55.59078899972067,100.0,,2026-11-30
SYN1670.X,,,2349842004.2714076,24554348510.09709,12415950582.979746,30130209483.14139,14101718357.116755,11910.0,65.61572158789207,,,,2841237.9360661404,,,1574070.43094754,722953.282280682,2876.8680066091515,1841.2665674842685,450.17845456429075,2426.6895520448606,70.34118383300856,52.345083848408834,59.32882189516661,55.46273998251388,55.59078899972067,55.59078899972067,100.0,,2025-11-30
SYN1670.X,2024-12-31,1843288410.2258034,2256566734.2937317,23579681497.488564,11923108451.231403,28934212722.969707,13541960899.160748,11910.0,65.61572158789207,,,,2901603.378337066,,,1607513.4089268132,470282.1885342078,2937.9904516425604,1955.607175840029,2.0151183144117386,2935.9753333281487,70.34118383300856,52.345083848408834,59.32882189516661,55.46273998251388,55.59078899972067,55.59078899972067,100.0,,2024-11-30
SYN1670.X,2023-12-31,1852501030.0714154,2267844888.7941203,23697531010.62599,11982699269.971344,29078823789.18703,13609642623.320684,11910.0,65.61572158789207,,,,2910088.351046565,,,1612214.157315352,684231.3245880788,2946.5818287374,1868.2961046615915,790.4201889342029,2156.161639803197,70.34118383300856,52.345083848408834,59.32882189516661,55.46273998251388,55.59078899972067,55.59078899972067,100.0,,2023-11-30
SYN1670.X,2022-12-31,1655282553.75934,2026408632.500723,21174676295.617466,10707013235.919062,25983073110.748966,12160751131.357676,11910.0,65.61572158789207,,,,3731990.955478823,,,2067555.320522133,1478024.5977185238,3778.7913657231325,2454.413933520969,365.5968289464553,3413.194536776677,70.34118383300856,52.345083848408834,59.32882189516661,55.46273998251388,55.59078899972067,55.59078899972067,100.0,,2022-11-30
SYN1671.X,2025-12-31,448420904.9978882,-192112483.68191993,705727714.2057421,184681105.434052,575686388.6776993,616492226.4171402,5325.0,95.01419946576155,,,,508228.30378557264,,,365173.3982566018,665547.5736674637,1870.942449474217,1266.2978032540595,592.1252899608512,1278.8171595133658,51.66596750068055,29.792985239851312,39.24854162136657,30.276189918959478,46.34625623132442,46.34625623132442,100.0,,2025-11-30
SYN1671.X,2024-12-31,438222895.4708388,-187743452.45028594,689678020.998404,180481078.9596142,562594101.4741055,602471930.9128896,5325.0,95.01419946576155,,,,518823.5610622997,,,372786.32747822546,125364.24794797119,1909.946803333448,894.3477250858424,365.13244936634317,1544.814353967105,,,,,,,,,
SYN1671.X,2023-12-31,408647658.46435446,-175072829.4408081,643132322.1314489,168300586.4737491,524625172.73598117,561811686.250505,5325.0,95.01419946576155,,,,457255.4808764583,,,328548.2854444931,433476.7235039902,1683.2960365534002,1150.5101455990437,143.96449188954838,1539.331544663852,51.66596750068055,29.792985239851312,39.24854162136657,30.276189918959478,46.34625623132442,46.34625623132442,100.0,,2023-11-30
SYN1671.X,2022-12-31,384436583.2424327,-164700320.61784166,605028775.6990839,158329311.5267157,493542798.3302252,528526129.0849983,5325.0,95.01419946576155,,,,584174.5836266007,,,419742.4981825992,384881.9798752939,2150.523727761656,864.7268089399261,508.47911381824855,1642.0446139434075,51.66596750068055,29.792985239851312,39.24854162136657,30.276189918959478,46.34625623132442,46.34625623132442,100.0,,2022-11-30
SYN1671.X,2021-12-31,389016928.71798575,-166662632.2220116,612237352.968134,160215716.14404497,499423082.93856615,534823220.3858525,5325.0,95.01419946576155,,,,543372.9903797986,,,390425.6412715668,362360.5650009971,2000.3206945125867,1476.5877792989784,84.36876907602975,1915.9519254365568,51.66596750068055,29.792985239851312,39.24854162136657,30.276189918959478,46.34625623132442,46.34625623132442,100.0,,2021-11-30
SYN1672.X,2025-12-31,16302224.77762587,10678780.872565271,177811178.0497157,73102435.4354685,76585272.48205304,69513569.4570923,825.0,57.13596171423519,2697.2568211067987,743.4020188928497,1953.8548022139491,,Reported,165.45329597029433,26188.29664026846,22878.25379330627,,,,,73.0279480558518,16.201993740661052,71.36453993760287,57.93568349141259,81.5516873612639,81.5516873612639,41.89636446959807,,2025-11-30
SYN1672.X,2024-12-31,15664956.184598258,10261337.747179726,170860379.56631836,70244795.6462791,73591485.46788688,66796221.65895332,825.0,57.13596171423519,3016.566593487399,1463.8383100446179,1552.7282834427813,,Median,192.56782833859944,29288.549821131088,26600.415819339974,,,,,73.0279480558518,16.201993740661052,71.36453993760287,57.93568349141259,81.5516873612639,81.5516873612639,41.89636446959807,,2024-11-30
SYN1672.X,2023-12-31,14409335.698730156,9438842.890766507,157165110.3119045,64614342.33382073,67692779.1038184,61442187.89689084,825.0,57.13596171423519,3756.0514471583892,920.297372775196,2835.7540743831933,,Reported,260.6679118100772,36468.38103237436,99317.75853990509,,,,,73.0279480558518,16.201993740661052,71.36453993760287,57.93568349141259,81.5516873612639,81.5516873612639,41.89636446959807,,2023-11-30
SYN1672.X,2022-12-31,13630287.417861667,8928526.906658549,148667896.31391388,61120934.07635005,64032933.55016894,58120283.83034253,825.0,57.13596171423519,2813.458352528019,1476.5076414021626,1336.9507111258565,,,206.41225428901464,27316.524457174553,7203.438135481709,,,,,73.0279480558518,16.201993740661052,71.36453993760287,57.93568349141259,81.5516873612639,81.5516873612639,41.89636446959807,,2022-11-30
SYN1672.X,2021-12-31,13687394.613143558,8965935.004815744,149290774.34477776,61377014.15823706,64301214.11745396,58363792.00421925,825.0,57.13596171423519,2883.697531686552,1858.0401111826761,1025.6574205038758,,,210.6827203562489,27998.49305770916,74656.85415802491,,,,,73.0279480558518,16.201993740661052,71.36453993760287,57.93568349141259,81.5516873612639,81.5516873612639,41.89636446959807,,2021-11-30
SYN1673.X,2025-06-30,100005746.2061361,-267817209.32545644,1606207797.9038177,751745458.912822,1323987658.5733752,451563652.0199315,256.0,51.83357496476772,1206.3108283232127,330.90523043232383,875.4055978908889,52052.331371725166,,12.0624151519925,96350.67203218743,63324.434751704706,384.33832437568486,380.3115453114535,90.8381509727597,293.50017340292516,60.80501151462792,62.76574766117352,58.20566481228865,60.27767202055182,72.64173849818195,72.64173849818195,93.16226981657687,,2025-11-30
SYN1673.X,,,-259630146.84707236,1557106682.9014356,728764907.9039375,1283513897.724881,437759535.9910701,256.0,51.83357496476772,1036.096787826178,251.39015090140035,784.7066369247775,44707.59282503777,Reported,,82755.30605673663,171656.33241196297,330.1070453604914,248.86545519370492,73.95517756095364,256.15186779953774,60.80501151462792,62.76574766117352,58.20566481228865,60.27767202055182,72.64173849818195,72.64173849818195,93.16226981657687,,2024-11-30
SYN1673.X,2023-06-30,90774008.02075896,-243094446.36606902,1457935419.3247416,682350273.9159069,1201767607.3432593,409878873.2184412,256.0,51.83357496476772,1282.4307739967783,1155.0810464779331,127.34972751884509,55336.9082346434,Reported,14.127731075876934,102430.5378084868,99675.0238196642,408.59062459951053,254.8303295335212,17.03540927539228,391.55521532411825,,,,,,,,,
SYN1673.X,2022-06-30,82174340.1271526,-220064379.1572903,1319814819.7181752,617706375.6157879,1087915607.924191,371048130.1110299,256.0,51.83357496476772,1109.4904930407354,1008.207443129633,101.2830499111024,47874.53236891731,,13.501665986291625,88617.42107246969,58900.08259152248,353.49074798471094,181.2331783178602,69.79081282898423,283.69993515572673,60.80501151462792,62.76574766117352,58.20566481228865,60.27767202055182,72.64173849818195,72.64173849818195,93.16226981657687,,2022-11-30
SYN1673.X,,,-219049914.77143738,1313730667.7275069,614858840.1746767,1082900477.1552818,369337652.86397886,256.0,51.83357496476772,1149.8303576039614,101.10247177388113,1048.7278858300801,49615.19816452677,Reported,,91839.45387620144,111458.35086390817,366.34328614299244,255.6142531736921,26.09267402013069,340.25061212286175,60.80501151462792,62.76574766117352,58.20566481228865,60.27767202055182,72.64173849818195,72.64173849818195,93.16226981657687,,2021-11-30
SYN1674.X,,,45242319.343146026,1872296328.9005115,521015378.29514515,3465957143.1352773,2708140757.33339,74544.0,32.7343584432314,,,,,,,398738.03806511185,213214.6079154129,,,,,0.0,23.233000037727145,0.0,0.0,33.01866530030893,33.01866530030893,100.0,,2026-11-30
SYN1674.X,2025-12-31,21024954531.293995,43101327.70914586,1783694090.2278714,496359490.12869704,3301938468.6952376,2579984049.4252653,74544.0,32.7343584432314,,,,,,,452723.5136398409,369667.86146471545,,,,,0.0,23.233000037727145,0.0,0.0,33.01866530030893,33.01866530030893,100.0,,2025-11-30
SYN1674.X,2024-12-31,20696263587.858517,42427508.60304722,1755808936.3054383,488599717.3857538,3250318035.042174,2539650198.049184,74544.0,32.7343584432314,,,,,,,453611.12541922065,438108.28570912103,,,,,0.0,23.233000037727145,0.0,0.0,33.01866530030893,33.01866530030893,100.0,,2024-11-30
SYN1674.X,2023-12-31,19347581768.76731,39662699.90995373,1641390815.3658588,456759885.38642377,3038509520.837837,2374152690.0366893,74544.0,32.7343584432314,,,,,,,601433.4052314998,1200229.85300766,,,,,0.0,23.233000037727145,0.0,0.0,33.01866530030893,33.01866530030893,100.0,,2023-11-30
SYN1674.X,2022-12-31,18718361787.181427,38372793.8325299,1588009679.1100101,441905189.32637316,2939691439.7153444,2296940750.593255,74544.0,32.7343584432314,,,,,,,541807.7073412315,372602.311580471,,,,,,,,,,,,,
SYN1675.X,2025-12-31,282221324.18923444,13566435.938046087,689774243.8338133,305821777.42502034,259130450.20460936,371264810.46056813,2976.0,82.60452426883195,15113.25593966183,7115.029094628833,7998.226845032998,,Reported,53.551077272701484,205003.16655100568,119656.47759791554,1449.3946088202517,1045.7698720067226,51.251725711963296,1398.1428831082885,34.01108384759904,52.5330663127073,0.0,41.23323119448303,45.542948722122844,41.769807703650756,100.0,,2025-11-30
